timestamp,cpu0_pct,cpu1_pct,cpu2_pct,cpu3_pct,cpu4_pct,cpu5_pct,cpu6_pct,cpu7_pct
1765620884,0.99,0.00,0.00,0.00,0.00,1.98,0.00,3.96
1765620885,0.00,0.00,0.00,0.00,0.93,1.87,4.67,0.00
1765620886,4.95,0.99,0.00,0.00,0.99,0.00,0.00,1.98
1765620887,0.00,0.00,0.00,0.00,0.97,1.94,4.85,0.00
1765620888,0.00,0.00,1.87,0.00,0.00,0.00,5.60,0.93
1765620889,0.00,0.00,0.00,0.00,0.00,5.88,0.00,1.96
1765620890,4.76,0.00,0.00,1.90,0.00,0.00,0.00,0.00
1765620891,2.97,0.00,0.99,0.99,0.00,0.99,0.00,0.00
1765620892,3.96,0.00,0.00,1.98,0.00,0.00,0.00,0.00
1765620893,2.94,0.98,0.98,0.98,0.00,0.00,0.00,0.00
1765620894,3.77,0.00,0.00,1.88,0.94,0.00,0.00,0.00
1765620895,0.00,4.00,0.00,1.00,0.00,0.00,0.00,0.00
1765620896,4.90,1.96,0.00,0.00,3.92,0.00,0.00,0.00
1765620897,2.97,0.00,0.00,0.00,1.98,0.00,1.98,0.00
1765620898,4.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00
1765620899,2.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00
1765620900,4.95,0.99,0.00,0.00,0.99,0.00,1.98,0.00
1765620901,1.98,0.00,0.99,0.99,0.00,0.00,0.99,0.00
1765620902,5.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00
1765620903,1.98,0.00,0.00,0.00,0.99,0.00,0.99,0.00
1765620904,5.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00
1765620905,0.00,0.00,1.94,0.00,0.00,0.00,0.00,0.97
1765620906,0.00,0.00,3.00,1.00,0.00,0.00,0.00,1.00
1765620907,0.00,0.00,4.67,0.93,0.00,0.93,0.00,0.93
1765620909,0.00,3.96,0.00,1.98,0.00,0.00,0.00,0.00
1765620910,0.95,1.90,0.00,0.00,0.95,0.00,0.00,0.00
1765620911,0.00,2.00,0.00,0.00,1.00,0.00,0.00,1.00
1765620912,2.00,6.00,0.00,1.00,1.00,0.00,0.00,0.00
1765620913,0.00,0.00,0.00,1.89,0.00,0.00,0.00,2.83
1765620914,1.87,0.00,0.93,0.93,3.74,0.00,0.00,0.00
1765620915,0.00,0.00,0.00,0.00,2.80,0.93,0.00,0.00
1765620916,0.00,0.00,0.00,0.00,0.00,6.00,2.00,0.00
1765620917,0.00,0.00,0.98,1.96,0.98,2.94,0.00,0.00
1765620918,0.00,0.00,0.00,0.00,0.00,1.92,0.96,0.00
1765620919,0.00,0.99,1.98,0.00,0.99,3.96,0.00,0.00
1765620920,0.00,0.98,1.96,0.00,0.00,4.90,0.00,0.00
1765620921,0.00,0.97,0.00,0.00,2.91,3.88,0.00,0.00
1765620922,0.00,1.86,0.00,0.00,0.00,1.87,0.00,0.00
1765620923,0.00,0.00,0.00,0.00,0.00,2.83,0.00,1.89
1765620924,0.00,0.99,1.98,0.00,0.00,3.96,0.00,0.00
1765620925,0.00,0.00,1.00,0.00,0.00,2.00,1.00,0.00
1765620926,0.00,0.99,0.99,0.00,0.00,2.97,0.99,0.00
1765620927,0.00,1.00,1.00,0.00,0.00,3.00,1.00,0.00
1765620928,0.00,0.00,0.99,0.00,0.00,2.97,0.00,0.00
1765620929,0.00,0.99,0.99,0.00,0.00,3.96,0.99,0.00
1765620930,0.00,0.00,0.00,0.00,1.98,1.98,0.99,0.00
1765620931,0.00,0.00,0.00,0.00,0.99,2.97,0.00,0.00
1765620932,0.00,0.95,0.00,0.00,0.00,5.71,1.90,0.00
1765620933,0.97,0.00,0.97,0.00,0.97,2.91,0.00,0.00
1765620935,0.00,0.00,1.92,0.00,0.00,3.84,0.00,0.00
1765620936,0.00,0.00,0.00,0.00,0.00,4.81,1.92,1.92
1765620937,0.00,0.00,0.00,0.00,0.97,1.94,1.94,0.00
1765620938,0.00,0.00,0.00,0.00,1.92,2.88,0.00,0.00
1765620939,0.94,0.00,0.00,0.00,2.82,2.83,0.00,0.00
1765620940,0.00,0.00,0.00,0.00,0.00,3.88,0.97,0.00
1765620941,0.00,0.00,0.00,0.00,0.00,3.96,0.99,1.98
1765620942,0.00,0.99,0.00,0.00,0.00,1.98,0.00,0.00
1765620943,1.00,1.00,0.00,0.00,1.00,5.00,0.00,1.00
1765620944,0.00,0.95,0.00,1.90,0.00,3.81,0.00,0.00
1765620945,0.00,0.00,0.00,0.95,0.00,3.81,0.00,0.00
1765620946,5.94,0.00,0.00,1.98,0.00,0.00,0.00,1.98
1765620947,2.88,0.00,0.00,0.00,0.96,0.00,0.00,0.96
1765620948,0.00,3.81,0.00,0.00,1.90,0.00,0.00,0.00
1765620949,0.00,0.00,2.88,0.96,5.77,0.00,0.00,0.00
1765620950,0.00,0.95,0.00,0.00,0.95,3.81,0.00,0.00
1765620951,2.00,1.00,0.00,0.00,0.00,4.00,0.00,0.00
1765620952,0.00,0.00,0.00,1.96,0.00,0.00,5.88,0.00
1765620953,2.00,0.00,0.00,2.00,0.00,0.00,7.00,0.00
1765620954,4.63,0.00,0.00,0.00,0.00,0.00,1.85,0.00
1765620955,2.80,0.93,0.00,0.00,0.00,0.00,0.00,0.93
1765620957,2.86,0.00,0.00,0.00,0.95,0.00,0.95,1.90
1765620958,2.88,0.00,0.00,1.92,0.96,0.96,0.00,0.00
1765620959,3.96,0.00,0.00,0.99,0.00,0.00,0.00,0.99
1765620960,2.86,0.00,0.00,0.00,1.90,0.95,0.95,0.95
1765620961,4.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00
1765620962,4.90,0.00,0.00,0.00,0.00,0.98,0.00,1.96
1765620963,1.98,0.99,0.99,0.00,0.00,0.00,0.00,0.00
1765620964,1.00,4.00,0.00,0.00,0.00,1.00,0.00,0.00
1765620965,0.98,4.90,0.00,0.00,0.00,1.96,0.98,0.00
1765620966,0.00,2.80,0.00,0.00,0.00,0.00,0.93,0.00
1765620967,0.98,3.92,0.98,0.00,0.98,1.96,0.00,0.00
1765620968,1.00,4.00,0.00,0.00,1.00,0.00,1.00,0.00
1765620969,0.00,3.77,0.94,0.00,0.00,0.00,1.89,0.00
1765620970,0.00,3.96,0.99,0.99,0.99,0.00,0.00,0.00
1765620971,0.99,1.98,0.99,0.00,0.00,0.00,0.00,0.99
1765620972,0.00,3.84,0.00,0.00,0.00,0.00,0.96,0.00
1765620973,0.00,4.95,0.00,0.00,0.00,0.00,0.00,1.98
1765620974,1.98,0.00,0.00,0.00,0.99,0.00,0.00,0.99
1765620975,0.00,2.00,0.00,1.00,0.00,1.00,0.00,1.00
1765620976,0.00,4.00,0.00,0.00,0.00,1.00,0.00,2.00
1765620977,0.00,4.85,0.00,0.00,0.00,0.97,0.00,0.97
1765620978,0.97,0.00,0.00,5.82,0.00,1.94,0.00,0.00
1765620979,3.81,0.00,0.00,0.00,0.95,1.90,0.00,0.00
1765620980,1.96,0.00,0.00,0.98,0.98,0.00,0.00,0.00
1765620981,2.91,0.00,0.00,0.97,0.97,0.00,0.00,0.97
1765620983,3.73,0.00,0.00,0.00,0.00,0.93,0.00,0.00
1765620984,0.00,0.00,0.00,3.96,0.00,0.00,0.99,1.98
1765620985,0.00,0.00,0.00,2.97,0.00,0.00,0.00,0.00
1765620986,0.00,0.00,0.00,0.00,0.00,1.87,1.86,0.00
1765620987,0.97,2.91,0.00,0.00,0.00,0.97,0.97,0.00
1765620988,0.00,0.00,0.00,0.00,0.95,3.81,0.95,0.00
1765620989,0.00,0.00,0.00,0.00,4.85,0.00,0.00,0.00
1765620990,4.95,0.00,0.00,0.00,0.99,0.99,0.99,0.00
1765620991,0.00,0.00,0.00,0.00,3.96,1.98,0.00,0.00
1765620992,0.99,0.00,0.00,0.00,1.98,0.99,0.00,0.99
1765620993,0.00,2.97,0.00,0.00,0.00,0.00,1.98,0.00
1765620994,0.00,0.00,0.00,3.84,0.00,0.96,1.92,0.00
1765620995,0.00,1.98,0.00,3.96,0.00,0.00,0.00,0.00
1765620996,0.00,0.00,0.00,3.96,0.00,1.98,0.99,0.99
1765620997,1.00,0.00,1.00,3.00,0.00,0.00,0.00,1.00
1765620998,0.00,0.00,0.00,3.96,0.00,0.00,0.00,0.00
1765620999,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00
1765621000,0.00,0.00,0.00,0.00,2.94,0.98,0.00,0.00
1765621001,0.00,0.00,0.00,0.00,4.95,1.98,0.99,0.00
1765621002,0.99,0.00,0.00,5.94,0.00,1.98,0.00,0.00
1765621003,0.98,0.00,0.00,4.90,1.96,0.00,0.00,0.00
1765621004,0.94,0.00,0.00,2.83,0.00,0.00,1.89,0.00
1765621005,0.00,0.00,0.00,5.00,1.00,1.00,0.00,0.00
1765621006,0.00,0.00,0.00,0.93,0.00,0.93,1.87,0.00
1765621007,0.00,1.98,2.97,0.00,0.00,0.00,0.00,0.00
1765621008,0.00,2.97,0.00,0.00,0.00,0.99,0.99,0.99
1765621009,1.90,3.81,0.00,0.00,0.00,0.95,0.00,0.00
1765621011,0.00,0.99,0.00,0.00,0.00,2.97,4.95,0.00
1765621012,0.00,0.00,0.00,4.85,0.00,0.00,0.97,0.00
1765621013,0.00,0.00,0.00,1.98,0.00,0.00,0.99,4.95
1765621014,0.94,0.00,0.00,1.89,0.00,0.00,0.00,6.61
1765621015,0.00,0.00,0.00,0.93,0.00,1.87,0.93,3.73
1765621016,0.00,0.00,0.00,2.94,0.98,0.00,0.00,0.00
1765621017,0.94,0.00,0.94,0.00,2.83,0.00,0.00,0.00
1765621018,0.00,0.00,0.95,1.90,0.00,5.71,0.00,0.00
1765621019,2.80,0.00,0.00,0.00,0.00,0.93,0.00,0.93
1765621020,2.97,0.00,0.99,0.00,0.99,0.99,0.00,0.00
1765621021,3.96,0.99,0.00,0.00,0.00,0.00,0.99,1.98
1765621022,0.00,1.87,0.00,3.73,0.00,0.00,0.00,0.00
1765621023,0.00,0.00,0.00,0.00,0.00,7.84,0.00,0.00
1765621024,0.00,0.00,0.00,0.00,0.00,5.88,0.00,0.98
1765621025,2.97,0.00,0.99,0.00,0.00,0.00,0.00,2.97
1765621026,4.67,0.00,0.00,0.00,0.00,0.00,0.00,1.86
1765621027,0.00,0.00,0.95,0.00,0.00,2.85,0.00,0.95
1765621028,0.95,3.81,0.00,0.00,0.00,0.00,1.90,0.00
1765621030,3.92,0.00,0.00,0.00,0.98,0.00,0.98,0.00
1765621031,0.00,1.92,0.00,0.00,0.00,0.00,3.84,0.00
1765621032,0.00,0.96,1.92,2.88,0.00,0.96,0.00,0.00
1765621033,0.99,1.98,0.00,4.95,0.00,0.00,0.00,0.00
1765621034,1.98,0.99,0.00,3.96,0.00,0.99,0.00,0.00
1765621035,0.00,0.00,0.00,3.00,2.00,0.00,0.00,1.00
1765621036,0.00,0.00,0.00,2.86,0.95,0.00,0.00,0.00
1765621037,0.94,0.94,0.00,2.83,0.00,0.94,0.00,0.00
1765621038,0.00,0.00,0.00,1.98,0.99,0.99,0.00,0.00
1765621039,1.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00
1765621040,0.00,0.99,0.00,2.97,0.99,1.98,0.00,0.00
1765621041,0.00,0.00,0.00,2.97,0.00,0.00,0.00,0.99
1765621042,0.94,0.00,0.00,2.83,1.88,0.00,1.89,0.00
1765621043,0.00,0.00,0.96,3.85,0.96,0.00,0.00,0.96
1765621044,0.00,0.00,0.95,1.90,0.00,0.00,0.95,0.00
1765621045,0.00,0.00,0.00,3.73,0.00,0.00,0.93,0.93
1765621046,1.00,0.00,0.00,4.00,0.00,2.00,0.00,0.00
1765621047,0.00,0.00,0.00,4.00,0.00,1.00,1.00,0.00
1765621048,0.00,0.00,0.00,0.00,1.00,2.00,5.00,0.00
1765621049,0.00,0.00,0.00,1.98,0.00,0.99,0.00,0.00
1765621050,1.96,0.00,0.98,0.00,0.98,0.00,0.00,1.96
1765621051,0.00,0.00,0.93,0.93,0.00,3.71,0.00,0.00
1765621052,0.00,0.00,0.00,0.99,0.99,0.00,0.00,4.95
1765621053,0.00,0.00,1.90,0.00,0.00,0.00,0.00,3.81
1765621055,5.61,0.00,0.00,0.00,0.93,1.86,0.00,0.00
1765621056,0.00,0.00,0.00,4.81,0.00,1.92,0.96,0.00
1765621057,0.00,0.00,0.00,0.00,3.73,0.93,0.00,0.93
1765621058,0.94,0.00,0.00,0.00,3.77,0.94,0.00,0.00
1765621059,2.97,0.00,0.00,0.00,1.98,0.00,0.00,0.99
1765621060,2.83,0.94,0.00,0.00,0.00,0.94,0.00,0.00
1765621061,4.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00
1765621062,0.96,0.00,0.96,0.00,3.84,0.96,0.00,0.00
1765621063,4.90,0.00,0.00,0.00,0.00,0.98,1.96,0.00
1765621064,0.99,0.00,2.97,0.00,0.00,0.99,0.00,0.00
1765621065,0.93,0.00,0.00,0.00,2.80,0.00,0.00,0.00
1765621066,0.00,0.00,0.00,0.00,0.97,2.91,0.00,0.97
1765621067,0.00,0.00,2.88,0.00,0.00,0.00,0.96,0.00
1765621068,0.00,0.00,2.97,0.00,4.95,0.00,0.00,0.00
1765621069,0.00,0.00,0.00,0.00,0.99,3.96,0.00,0.00
1765621070,0.00,2.00,0.00,0.00,1.00,4.00,0.00,0.00
1765621071,0.00,4.81,0.00,0.00,0.00,0.96,0.96,0.00
1765621072,0.00,0.00,0.99,0.99,1.98,0.00,0.00,0.00
1765621073,0.00,0.00,0.00,1.00,4.00,0.00,0.00,1.00
1765621074,0.00,0.00,0.00,0.00,2.97,0.99,0.99,0.00
1765621075,0.00,0.00,0.00,0.00,3.92,0.98,0.00,1.96
1765621076,0.95,0.00,0.00,0.00,3.81,0.00,0.95,0.00
1765621078,0.00,0.00,2.85,0.00,0.00,2.85,0.00,0.00
1765621079,0.00,0.00,0.99,0.00,0.99,2.97,0.00,0.99
1765621080,1.94,0.00,0.00,0.97,0.00,3.88,0.97,0.00
1765621081,0.00,0.00,0.99,0.00,2.97,0.99,0.00,0.00
1765621082,0.00,0.00,0.00,0.00,0.00,1.92,0.00,0.00
1765621083,0.00,0.00,0.98,0.00,0.00,3.92,1.96,0.00
1765621084,0.00,0.99,0.00,0.00,0.99,3.96,1.98,0.00
1765621085,0.00,0.00,0.00,0.00,0.00,2.97,0.99,0.00
1765621086,0.00,0.00,0.99,0.99,0.00,1.98,0.00,0.99
1765621087,0.00,0.00,0.00,1.00,1.00,4.00,0.00,0.00
1765621088,0.00,0.00,0.00,1.86,0.00,5.60,0.00,0.00
1765621089,0.00,0.97,0.00,0.00,0.00,1.94,0.00,0.97
1765621090,1.00,1.00,0.00,0.00,0.00,4.00,0.00,1.00
1765621091,0.00,0.00,0.99,0.00,0.00,2.97,0.99,0.00
1765621092,0.00,0.00,0.00,0.96,0.00,3.85,0.00,0.00
1765621093,0.00,0.00,0.00,0.00,0.00,2.88,1.92,0.00
1765621094,0.00,0.00,0.00,0.00,0.00,5.61,0.00,2.80
1765621095,0.00,0.00,0.00,0.00,0.97,3.88,0.00,2.91
1765621096,0.99,0.00,0.00,0.99,0.00,4.95,0.00,0.00
1765621097,0.00,0.00,0.95,0.00,0.00,3.81,0.00,0.00
1765621098,1.88,0.00,0.00,0.00,0.00,6.60,0.00,0.00
1765621099,0.96,0.00,0.00,0.00,0.96,3.84,0.00,0.00
1765621101,0.00,0.00,0.00,3.71,0.00,3.70,0.00,0.00
1765621102,0.93,0.93,0.00,0.00,0.00,3.73,0.00,0.00
1765621103,0.00,0.00,0.93,0.93,0.00,4.63,0.00,0.00
1765621104,0.93,0.00,0.00,0.00,0.00,1.87,0.00,0.00
1765621105,0.96,0.00,0.00,0.00,1.92,5.77,0.00,0.00
1765621106,0.00,2.94,0.00,0.98,0.00,4.90,0.00,1.96
1765621107,0.98,0.00,0.00,0.98,0.00,3.92,0.00,0.98
1765621108,0.96,0.00,0.00,0.00,0.96,1.92,0.00,0.96
1765621109,0.00,0.00,0.00,0.94,0.00,4.72,0.00,0.00
1765621110,0.00,0.00,0.00,0.97,0.00,2.91,0.97,0.97
1765621111,0.00,0.99,0.00,0.99,0.00,2.97,0.00,1.98
1765621112,0.00,0.00,0.93,1.85,0.00,4.63,0.00,0.00
1765621113,0.00,0.96,0.96,0.00,0.00,2.88,0.00,0.96
1765621114,0.00,0.00,0.00,0.00,1.96,2.94,0.00,0.98
1765621115,0.00,0.00,0.95,0.00,0.95,1.90,0.00,0.00
1765621116,0.95,1.90,0.00,0.00,0.00,3.81,0.00,0.00
1765621118,0.00,0.00,0.00,0.00,0.00,5.00,0.00,2.00
1765621119,1.94,0.00,0.00,0.00,0.97,2.91,0.00,0.00
1765621120,0.00,0.00,0.00,0.00,1.98,2.97,0.99,0.00
1765621121,1.98,0.99,0.00,0.00,0.00,3.96,0.99,0.00
1765621122,0.00,1.98,0.99,0.00,0.00,3.96,0.00,0.00
1765621123,0.00,1.00,0.00,0.00,4.00,0.00,1.00,0.00
1765621124,0.00,2.00,0.00,0.00,5.00,1.00,0.00,0.00
1765621125,5.94,0.00,0.00,0.00,0.00,0.00,1.98,0.99
1765621126,0.00,0.00,0.00,6.66,0.00,0.00,0.00,0.95
1765621127,0.00,0.00,0.00,4.95,0.00,0.00,0.99,0.99
1765621128,0.00,4.90,0.00,0.00,0.98,0.00,1.96,0.00
1765621129,0.00,3.96,0.00,1.98,0.00,0.99,0.00,0.00
1765621130,0.00,0.00,0.99,0.99,4.95,0.00,0.00,0.00
1765621131,0.00,0.00,0.00,1.96,3.92,0.98,0.00,0.00
1765621132,0.00,0.00,0.00,7.92,0.00,0.00,0.99,0.00
1765621133,0.00,0.00,0.96,2.88,0.00,0.00,0.00,0.96
1765621134,0.00,0.00,0.00,4.81,0.96,0.96,0.00,0.00
1765621135,0.00,0.00,0.00,5.00,2.00,1.00,0.00,0.00
1765621136,0.00,0.00,0.00,4.00,2.00,2.00,0.00,1.00
1765621137,0.00,0.00,4.90,0.00,0.98,0.00,0.00,2.94
1765621138,0.95,0.00,0.00,0.00,3.81,0.00,0.00,0.00
1765621139,1.89,0.00,0.00,0.00,0.00,0.00,4.71,0.00
1765621140,0.99,0.00,0.00,0.99,0.00,0.00,2.97,1.98
1765621141,0.97,0.00,3.88,0.00,0.00,0.00,0.00,1.94
1765621142,2.78,0.93,5.56,0.00,0.00,0.00,0.00,0.00
1765621143,0.00,0.00,5.94,0.00,1.98,0.00,1.98,0.00
1765621144,1.89,0.00,5.66,1.89,0.00,0.00,0.94,0.00
1765621146,0.00,0.00,4.95,0.00,0.00,0.00,0.99,0.99
1765621147,0.00,0.00,0.00,0.00,3.88,0.97,1.94,0.00
1765621148,5.76,0.00,0.00,0.96,0.00,0.00,0.00,0.00
1765621149,1.00,0.00,0.00,0.00,5.00,0.00,0.00,1.00
1765621150,0.00,5.00,2.00,0.00,0.00,0.00,0.00,1.00
1765621151,0.00,0.00,1.98,0.99,0.00,0.00,4.95,0.00
1765621152,0.00,0.00,0.00,5.94,0.00,0.00,0.99,0.00
1765621153,0.00,0.00,0.00,3.00,0.00,0.00,2.00,1.00
1765621154,0.00,1.89,0.00,0.00,0.00,0.00,0.00,4.71
1765621155,0.00,1.87,0.93,0.00,0.00,0.93,0.00,3.74
1765621156,0.00,0.00,0.00,0.00,0.00,0.00,3.77,3.77
1765621157,1.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00
1765621158,1.98,0.99,0.00,0.00,0.00,0.00,0.99,4.95
1765621159,0.00,0.99,0.00,0.00,0.00,0.00,0.99,1.98
1765621160,0.00,1.00,0.00,0.00,0.00,0.00,1.00,5.00
1765621161,1.00,1.00,0.00,0.00,0.00,0.00,3.00,6.00
1765621162,0.00,0.99,0.00,0.00,0.00,4.95,1.98,0.00
1765621163,0.00,0.00,0.99,0.00,0.99,0.00,3.96,0.00
1765621164,0.00,5.77,0.00,0.00,0.00,0.00,0.96,0.00
1765621165,0.00,0.00,0.00,3.80,0.00,0.00,0.00,0.00
1765621166,0.99,0.00,0.00,1.98,0.00,0.00,0.00,0.99
1765621167,6.66,0.00,0.00,0.00,1.90,0.95,0.00,0.00
1765621168,0.94,0.00,0.00,0.00,1.88,0.00,0.00,0.00
1765621169,0.93,3.73,0.00,0.00,0.00,0.00,0.00,0.00
1765621171,0.00,1.87,0.00,0.00,0.00,4.67,0.93,0.00
1765621172,0.00,0.97,0.00,0.00,0.00,3.88,0.97,0.97
1765621173,0.00,0.00,0.97,1.94,0.00,3.88,0.00,0.00
1765621174,0.00,0.00,0.00,0.00,0.00,3.00,1.00,1.00
1765621175,0.98,0.00,0.00,0.00,0.00,4.90,1.96,0.00
1765621176,4.81,0.00,0.00,0.96,0.00,1.92,0.00,0.00
